"Project_name","SiteID","sys_sample_code","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers"
"Wallkill RAS 2018","13-MONH-4.1","13-MONH-4.1-10032018-W","PHOSPHORUS, TOTAL (AS P)",2018-10-03 15:05:00,"7723-14-0","T",0.0533,"mg/l",0.002,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-MONH-4.1","13-MONH-4.1-10032018-W","Silver",2018-10-03 15:05:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-MONH-4.1","13-MONH-4.1-10032018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-10-03 15:05:00,"TDS","T",252,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-MONH-4.1","13-MONH-4.1-10032018-W","TURBIDITY",2018-10-03 15:05:00,"TURB","T",5.21,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-MONH-4.1","13-MONH-4.1-10032018-W","Zinc",2018-10-03 15:05:00,"7440-66-6","T",5.9,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-07-10 16:50:00,"ALK","T",106,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","Aluminum",2018-07-10 16:50:00,"7429-90-5","T",38.7,"ug/l",2.3,"ug/l",10,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","Arsenic",2018-07-10 16:50:00,"7440-38-2","T",1.6,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","Cadmium",2018-07-10 16:50:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","Calcium",2018-07-10 16:50:00,"7440-70-2","T",39300,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","CHLORIDE (AS CL)",2018-07-10 16:50:00,"16887-00-6","T",69.5,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","Chlorophyll A",2018-07-10 16:50:00,"479-61-8","T",0.445,"ug/l",NA,"ug/l",0.038,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","Copper",2018-07-10 16:50:00,"7440-50-8","T",1.8,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","HARDNESS (AS CACO3)",2018-07-10 16:50:00,"HARD","T",123,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","Iron",2018-07-10 16:50:00,"7439-89-6","T",99.9,"ug/l",13,"ug/l",100,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","Lead",2018-07-10 16:50:00,"7439-92-1","T",0.31,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","Magnesium",2018-07-10 16:50:00,"7439-95-4","T",6100,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","Nickel",2018-07-10 16:50:00,"7440-02-0","T",0.97,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","Nitrate+Nitrite as Nitrogen",2018-07-10 16:50:00,"NO3NO2N","T",0.261,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","Nitrogen",2018-07-10 16:50:00,"KN","T",0.64,"mg/l",NA,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","Nitrogen, ammonia (As N)",2018-07-10 16:50:00,"7664-41-7","T",0.0177,"mg/l",8e-04,"mg/l",0.005,"","R","Equipment Blank error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","NITROGEN, KJELDAHL, TOTAL",2018-07-10 16:50:00,"KN","T",0.38,"mg/l",0.08,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","NITROGEN, NITRATE (AS N)",2018-07-10 16:50:00,"14797-55-8","T",0.261,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","NITROGEN, NITRITE",2018-07-10 16:50:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","PHOSPHORUS, TOTAL (AS P)",2018-07-10 16:50:00,"7723-14-0","T",0.0544,"mg/l",0.002,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","Silver",2018-07-10 16:50:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-10 16:50:00,"TDS","T",245,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","TURBIDITY",2018-07-10 16:50:00,"TURB","T",2.2,"ntu",0.06,"ntu",0.1,"","T",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07102018-W","Zinc",2018-07-10 16:50:00,"7440-66-6","T",3.7,"ug/l",2.5,"ug/l",5,"J","R","estimated value due to lab error ; Equipment Blank error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-07-24 16:55:00,"ALK","T",76.4,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","Aluminum",2018-07-24 16:55:00,"7429-90-5","T",280,"ug/l",23,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","Arsenic",2018-07-24 16:55:00,"7440-38-2","T",1.5,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","Cadmium",2018-07-24 16:55:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","Calcium",2018-07-24 16:55:00,"7440-70-2","T",32200,"ug/l",110,"ug/l",1000,"E","J","estimated value due to lab error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","CHLORIDE (AS CL)",2018-07-24 16:55:00,"16887-00-6","T",53,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","Chlorophyll A",2018-07-24 16:55:00,"479-61-8","T",29.5,"ug/l",NA,"ug/l",0.84,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","Copper",2018-07-24 16:55:00,"7440-50-8","T",2.4,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","HARDNESS (AS CACO3)",2018-07-24 16:55:00,"HARD","T",101,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","Iron",2018-07-24 16:55:00,"7439-89-6","T",646,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","Lead",2018-07-24 16:55:00,"7439-92-1","T",0.79,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","Magnesium",2018-07-24 16:55:00,"7439-95-4","T",4860,"ug/l",29,"ug/l",1000,"E","J","estimated value due to lab error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","Nickel",2018-07-24 16:55:00,"7440-02-0","T",1.3,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","Nitrate+Nitrite as Nitrogen",2018-07-24 16:55:00,"NO3NO2N","T",0.177,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","Nitrogen",2018-07-24 16:55:00,"KN","T",0.97,"mg/l",NA,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","Nitrogen, ammonia (As N)",2018-07-24 16:55:00,"7664-41-7","T",0.0089,"mg/l",8e-04,"mg/l",0.005,"","R","Precision error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","NITROGEN, KJELDAHL, TOTAL",2018-07-24 16:55:00,"KN","T",0.79,"mg/l",0.08,"mg/l",0.2,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","NITROGEN, NITRATE (AS N)",2018-07-24 16:55:00,"14797-55-8","T",0.177,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","NITROGEN, NITRITE",2018-07-24 16:55:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","PHOSPHORUS, TOTAL (AS P)",2018-07-24 16:55:00,"7723-14-0","T",0.0723,"mg/l",0.002,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","Silver",2018-07-24 16:55:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-07-24 16:55:00,"TDS","T",203,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","TURBIDITY",2018-07-24 16:55:00,"TURB","T",6.43,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-07242018-WS","Zinc",2018-07-24 16:55:00,"7440-66-6","T",4.2,"ug/l",2.5,"ug/l",5,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-08-15 16:22:00,"ALK","T",86.8,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","Aluminum",2018-08-15 16:22:00,"7429-90-5","T",149,"ug/l",2.3,"ug/l",10,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","Arsenic",2018-08-15 16:22:00,"7440-38-2","T",1.4,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","Cadmium",2018-08-15 16:22:00,"7440-43-9","T",0.55,"ug/l",0.064,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","Calcium",2018-08-15 16:22:00,"7440-70-2","T",34100,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","CHLORIDE (AS CL)",2018-08-15 16:22:00,"16887-00-6","T",54.1,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","Chlorophyll A",2018-08-15 16:22:00,"479-61-8","T",3.03,"ug/l",NA,"ug/l",0.53,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","Copper",2018-08-15 16:22:00,"7440-50-8","T",1.9,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","HARDNESS (AS CACO3)",2018-08-15 16:22:00,"HARD","T",105,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","Iron",2018-08-15 16:22:00,"7439-89-6","T",472,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","Lead",2018-08-15 16:22:00,"7439-92-1","T",1.2,"ug/l",0.067,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","Magnesium",2018-08-15 16:22:00,"7439-95-4","T",4940,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","Nickel",2018-08-15 16:22:00,"7440-02-0","T",1.2,"ug/l",0.26,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","Nitrate+Nitrite as Nitrogen",2018-08-15 16:22:00,"NO3NO2N","T",0.216,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","Nitrogen",2018-08-15 16:22:00,"KN","T",0.78,"mg/l",NA,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","Nitrogen, ammonia (As N)",2018-08-15 16:22:00,"7664-41-7","T",0.012,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","NITROGEN, KJELDAHL, TOTAL",2018-08-15 16:22:00,"KN","T",0.57,"mg/l",0.08,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","NITROGEN, NITRATE (AS N)",2018-08-15 16:22:00,"14797-55-8","T",0.216,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","NITROGEN, NITRITE",2018-08-15 16:22:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","PHOSPHORUS, TOTAL (AS P)",2018-08-15 16:22:00,"7723-14-0","T",0.0629,"mg/l",0.002,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","Silver",2018-08-15 16:22:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-08-15 16:22:00,"TDS","T",222,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","TURBIDITY",2018-08-15 16:22:00,"TURB","T",3.58,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-08152018-W","Zinc",2018-08-15 16:22:00,"7440-66-6","T",6.4,"ug/l",2.5,"ug/l",5,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-09-06 14:57:00,"ALK","T",100,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","Aluminum",2018-09-06 14:57:00,"7429-90-5","T",76.2,"ug/l",2.3,"ug/l",10,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","Arsenic",2018-09-06 14:57:00,"7440-38-2","T",1.4,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","Cadmium",2018-09-06 14:57:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","Calcium",2018-09-06 14:57:00,"7440-70-2","T",40500,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","CHLORIDE (AS CL)",2018-09-06 14:57:00,"16887-00-6","T",68.4,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","Chlorophyll A",2018-09-06 14:57:00,"479-61-8","T",1.09,"ug/l",NA,"ug/l",0.038,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","Copper",2018-09-06 14:57:00,"7440-50-8","T",1.6,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","HARDNESS (AS CACO3)",2018-09-06 14:57:00,"HARD","T",126,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","Iron",2018-09-06 14:57:00,"7439-89-6","T",208,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","Lead",2018-09-06 14:57:00,"7439-92-1","T",0.31,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","Magnesium",2018-09-06 14:57:00,"7439-95-4","T",5970,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","Nickel",2018-09-06 14:57:00,"7440-02-0","T",0.83,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","Nitrate+Nitrite as Nitrogen",2018-09-06 14:57:00,"NO3NO2N","T",0.334,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","Nitrogen",2018-09-06 14:57:00,"KN","T",0.73,"mg/l",NA,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","Nitrogen, ammonia (As N)",2018-09-06 14:57:00,"7664-41-7","T",0.0104,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","NITROGEN, KJELDAHL, TOTAL",2018-09-06 14:57:00,"KN","T",0.4,"mg/l",0.08,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","NITROGEN, NITRATE (AS N)",2018-09-06 14:57:00,"14797-55-8","T",0.334,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","NITROGEN, NITRITE",2018-09-06 14:57:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","PHOSPHORUS, TOTAL (AS P)",2018-09-06 14:57:00,"7723-14-0","T",0.0667,"mg/l",0.002,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","Silver",2018-09-06 14:57:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-09-06 14:57:00,"TDS","T",250,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","TURBIDITY",2018-09-06 14:57:00,"TURB","T",1.98,"ntu",0.06,"ntu",0.1,"","J","estimated value due to Equipment Blank error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-09062018-W","Zinc",2018-09-06 14:57:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","ALKALINITY, TOTAL (AS CaCO3)",2018-10-02 15:44:00,"ALK","T",74.8,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","Aluminum",2018-10-02 15:44:00,"7429-90-5","T",192,"ug/l",2.3,"ug/l",10,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","Arsenic",2018-10-02 15:44:00,"7440-38-2","T",0.71,"ug/l",0.39,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","Cadmium",2018-10-02 15:44:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","Calcium",2018-10-02 15:44:00,"7440-70-2","T",28600,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","CHLORIDE (AS CL)",2018-10-02 15:44:00,"16887-00-6","T",47.8,"mg/l",0.2,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","Chlorophyll A",2018-10-02 15:44:00,"479-61-8","T",0.676,"ug/l",NA,"ug/l",0.053,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","Copper",2018-10-02 15:44:00,"7440-50-8","T",1.6,"ug/l",0.66,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","HARDNESS (AS CACO3)",2018-10-02 15:44:00,"HARD","T",89.6,"mg/l",NA,"mg/l",6.62,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","Iron",2018-10-02 15:44:00,"7439-89-6","T",387,"ug/l",13,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","Lead",2018-10-02 15:44:00,"7439-92-1","T",0.43,"ug/l",0.067,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","Magnesium",2018-10-02 15:44:00,"7439-95-4","T",4440,"ug/l",29,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","Nickel",2018-10-02 15:44:00,"7440-02-0","T",0.75,"ug/l",0.26,"ug/l",1,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","Nitrate+Nitrite as Nitrogen",2018-10-02 15:44:00,"NO3NO2N","T",0.357,"mg/l",7e-04,"mg/l",0.002,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","Nitrogen",2018-10-02 15:44:00,"KN","T",0.81,"mg/l",NA,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","Nitrogen, ammonia (As N)",2018-10-02 15:44:00,"7664-41-7","T",0.007,"mg/l",8e-04,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","NITROGEN, KJELDAHL, TOTAL",2018-10-02 15:44:00,"KN","T",0.45,"mg/l",0.08,"mg/l",0.1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","NITROGEN, NITRATE (AS N)",2018-10-02 15:44:00,"14797-55-8","T",0.357,"mg/l",NA,"mg/l",0.01,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","NITROGEN, NITRITE",2018-10-02 15:44:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","PHOSPHORUS, TOTAL (AS P)",2018-10-02 15:44:00,"7723-14-0","T",0.0404,"mg/l",0.002,"mg/l",0.005,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","Silver",2018-10-02 15:44:00,"7440-22-4","T",NA,"ug/l",0.039,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",2018-10-02 15:44:00,"TDS","T",199,"mg/l",4,"mg/l",10,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","TURBIDITY",2018-10-02 15:44:00,"TURB","T",3.13,"ntu",0.06,"ntu",0.1,"","A",""
"Wallkill RAS 2018","13-PKIL-0.4","13-PKIL-0.4-10022018-W","Zinc",2018-10-02 15:44:00,"7440-66-6","T",3,"ug/l",2.5,"ug/l",5,"J","J","estimated value due to lab error"
"Wallkill RAS 2018","13-POCH-1.8","13-POCH-1.8-07242018-WS","ALKALINITY, TOTAL (AS CaCO3)",2018-07-24 15:30:00,"ALK","T",115,"mg/l",1,"mg/l",2,"","A",""
"Wallkill RAS 2018","13-POCH-1.8","13-POCH-1.8-07242018-WS","Aluminum",2018-07-24 15:30:00,"7429-90-5","T",296,"ug/l",23,"ug/l",100,"","A",""
"Wallkill RAS 2018","13-POCH-1.8","13-POCH-1.8-07242018-WS","Arsenic",2018-07-24 15:30:00,"7440-38-2","T",1.3,"ug/l",0.39,"ug/l",1,"","A",""
"Wallkill RAS 2018","13-POCH-1.8","13-POCH-1.8-07242018-WS","Cadmium",2018-07-24 15:30:00,"7440-43-9","T",NA,"ug/l",0.064,"ug/l",1,"U","U","Analyte was analyzed for but not detected"
"Wallkill RAS 2018","13-POCH-1.8","13-POCH-1.8-07242018-WS","Calcium",2018-07-24 15:30:00,"7440-70-2","T",33700,"ug/l",110,"ug/l",1000,"","A",""
"Wallkill RAS 2018","13-POCH-1.8","13-POCH-1.8-07242018-WS","CHLORIDE (AS CL)",2018-07-24 15:30:00,"16887-00-6","T",66.9,"mg/l",0.2,"mg/l",2,"","A",""
